Bucket,Class,ClusterName,ClusterScore,Clusters,Comment,Description,Developmental_compartment,LeafOrder,Location_based_on,MarkerGenes,MarkerRobustness,MarkerSelectivity,MarkerSpecificity,NCells,Neurotransmitter,OriginalClusters,Outliers,Probable_location,Region,Sex_1F,Sex_1M,Sex_1M 1F,Sex_1M 2F,Sex_2M,Sex_2M 1F,Sex_2M 2F,Sex_?,Sex_F,Sex_M,"Sex_M, F",Sex_nan,TaxonomyRank1,TaxonomyRank2,TaxonomyRank3,TaxonomyRank4,TaxonomySymbol,Tissue_Amygd,Tissue_CA1,Tissue_CB,Tissue_Ctx1,Tissue_Ctx1.5,Tissue_Ctx2,Tissue_Ctx3,Tissue_DRG,Tissue_DentGyr,Tissue_ENS,Tissue_HC,Tissue_Hypoth,Tissue_MBd,Tissue_MBv,Tissue_Medulla,Tissue_OB,Tissue_Pons,Tissue_SC,Tissue_SScortex,Tissue_StriatDor,Tissue_StriatVent,Tissue_Sympath,Tissue_Thal,_Total
/Users/sten/build_20171205/L4_Brain_Neuroblasts.loom,Neurons,SZNBL,2.0108621191609486,113,nan,Neuronal intermidate progenitor cells,Telencephalon,36,"Riiad1,Urah",2810417H13Rik Cdca7 Rrm2 Ube2c Top2a Lockd,[ 1.  1.  1.  1.  1.  1.],[7 1 1 1 1 1],[ 0.  1.  1.  1.  1.],971,,2,0.0,"Sub ventricular zone, Dentate gyrus","Striatum dorsal, Striatum ventral, Dentate gyrus",26,10,182,9,0,2,0,0,388,354,0,0,Neurons,CNS neurons,Immature neural,Non-glutamatergic neuroblasts,Ngnb,24,11,9,7,0,0,53,0,65,0,100,0,0,0,0,36,0,0,0,284,382,0,0,2445.9660144181257
/Users/sten/build_20171205/L4_Ependymal.loom,Ependymal,EPMB,5.070307138976003,114,"Gfap high, no Aqp4,Gja1,Foxj1","Ependymal cells, midbrain",Mesencephalon,228,Crabp1,Tnnt3 Cfap126 Mlf1 4933407L21Rik Calml4 Enkur,[ 1.  1.  1.  1.  1.  1.],[4 1 1 1 1 1],[ 0.   0.6  0.9  0.9  1. ],69,,2,0.0,Dorsal midbrain pia,Midbrain dorsal,1,36,6,0,0,0,0,0,18,8,0,0,Glia,CNS glia,Astroependymal cells,Ependymal cells,Gepe,0,0,0,0,0,0,0,0,0,0,1,12,52,1,0,0,0,0,0,0,0,0,3,1553.8115942028985
/Users/sten/build_20171205/L4_Ependymal.loom,Ependymal,HYPEN,1.9424017986058228,115,nan,"Hypendymal cell, subcommissural organ",CNS,225,Wnt10a,Spp2 Sspo Wfdc2 Spdef Fam216b Gm12144,[ 1.  1.  1.  1.  1.  1.],[6 1 1 1 1 1],[ 0.  1.  1.  1.  1.],111,,3,0.0,Subcommissural organ,Subcommissural organ,0,40,16,0,0,0,0,0,55,0,0,0,Glia,CNS glia,Astroependymal cells,Subcommissural organ hypendymal cells,Ghyp,0,0,0,0,0,0,0,0,0,0,0,13,95,3,0,0,0,0,0,0,0,0,0,1757.5675675675675
/Users/sten/build_20171205/L4_Olfactory_Inhibitory.loom,Neurons,OBDOP2,2.8756859155735555,116,Confusing stainings in Allen ,"Dopaminergic neurons, olfactory nulb",Telencephalon,39,,Scgn Cpne6 Synpr Isoc1 Pcp4l1 Dcx,[ 1.  1.  1.  1.  1.  1.],[5 1 1 1 1 1],[ 0.   0.5  0.5  0.5  0.5],281,"GABA,Dopamine",5,0.0,Olfactory bulb,Olfactory bulb,90,0,0,0,0,0,0,0,15,176,0,0,Neurons,CNS neurons,Telencephalon interneurons,Olfactory inhibitory neurons,Obin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,281,0,0,0,0,0,0,0,1573.6975088967972
/Users/sten/build_20171205/L4_Olfactory_Inhibitory.loom,Neurons,OBINH2,4.12165069806774,117,nan,"Inner horizontal cell, olfactory bulb",Telencephalon,40,,Shisa8 Fam184a Inpp5j Lgr5 Kank3 Syt6,[ 1.  1.  1.  1.  1.  1.],[3 1 1 1 1 1],[ 0.  1.  1.  1.  1.],1800,GABA,2,0.0,"Olfactory bulb, mitral cell layer",Olfactory bulb,955,0,0,0,0,0,0,0,80,765,0,0,Neurons,CNS neurons,Telencephalon interneurons,Olfactory inhibitory neurons,Obin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1800,0,0,0,0,0,0,0,1641.815
/Users/sten/build_20171205/L4_Olfactory_Inhibitory.loom,Neurons,OBINH3,0.11009092657210595,118,nan,"Inhibitory neurons, olfactory bulb",Telencephalon,41,Sspo,Gpsm1 Col6a1 Meis2 Kcnh3 Pcp4l1 Myo16,[ 1.   1.   1.   1.   1.   0.9],[4 1 1 1 1 1],[ 0.   0.3  0.3  0.3  0.3],786,GABA,3,0.0,Accessory olfactory bulb granular layer,Olfactory bulb,388,0,0,0,0,0,0,0,107,291,0,0,Neurons,CNS neurons,Telencephalon interneurons,Olfactory inhibitory neurons,Obin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,786,0,0,0,0,0,0,0,1422.4554707379134
/Users/sten/build_20171205/L4_Olfactory_Inhibitory.loom,Neurons,OBINH1,4.410946451418799,119,nan,"Inhibitory neurons, olfactory bulb",Telencephalon,38,,Sp9 Ccsap Gng4 Pbx3 Tshz1 Dcx,[ 1.  1.  1.  1.  1.  1.],[5 1 1 1 1 1],[ 0.  1.  1.  1.  1.],353,GABA,4,0.0,Main and accessory olfactory bulb granular layer,Olfactory bulb,177,0,0,0,0,0,0,0,37,139,0,0,Neurons,CNS neurons,Telencephalon interneurons,Olfactory inhibitory neurons,Obin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,353,0,0,0,0,0,0,0,1805.9631728045326
/Users/sten/build_20171205/L4_Olfactory_Inhibitory.loom,Neurons,OBINH4,3.0938191141425815,120,nan,"Inhibitory neurons, olfactory bulb",Telencephalon,42,,Prok2 Trdn Inhba Ppp1r17 Kcnip2 A830018L16Rik,[ 1.  1.  1.  1.  1.  1.],[8 1 1 1 1 1],[ 0.  1.  1.  1.  1.],465,GABA,6,0.0,"Olfactory bulb, inner granular layer",Olfactory bulb,239,0,0,0,0,0,0,0,31,195,0,0,Neurons,CNS neurons,Telencephalon interneurons,Olfactory inhibitory neurons,Obin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,465,0,0,0,0,0,0,0,1225.6774193548388
/Users/sten/build_20171205/L4_Brain_Neuroblasts.loom,Neurons,OBNBL2,1.7436941659006253,121,nan,"Neuroblasts, olfactory bulb",Telencephalon,181,"Penk,Foxp2,Rprm,Gabrq",Ly6g6e Eomes Nmb Casp1 Tmem132d 6430710C18Rik,[ 1.  1.  1.  1.  1.  1.],[6 1 1 1 1 1],[ 0.  1.  1.  1.  1.],225,Glutamate (VGLUT2),1,0.0,"Main olfactory bulb mitral layer, Main olfactory bulb outer plexiform layer",Olfactory bulb,164,0,0,0,0,0,0,0,2,59,0,0,Neurons,CNS neurons,Immature neural,Glutamatergic neuroblasts,Glnb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225,0,0,0,0,0,0,0,2706.653333333333
/Users/sten/build_20171205/L4_Telencephalon_Excitatory.loom,Neurons,TEGLU6,6.1259332756929625,122,nan,"Excitatory neurons, cerebral cortex",Telencephalon,11,"Pth1r,Pdgfrb",Tshz2 Ddit4l Neurod6 Dkk3 Hlf March1,[ 1.  1.  1.  1.  1.  1.],[7 1 1 1 1 1],[ 0.  1.  1.  1.  1.],598,"Glutamate (VGLUT1,VGLUT2)",22,0.0,"Cingulate/Retrosplenial area, layer 2",Cortex,2,0,27,3,0,0,0,1,202,363,0,0,Neurons,CNS neurons,Telencephalon projecting neurons,Telencephalon projecting excitatory neurons,Tpre,4,3,0,18,0,6,473,0,27,0,65,0,0,0,0,1,0,0,1,0,0,0,0,2776.777591973244
/Users/sten/build_20171205/L4_Telencephalon_Excitatory.loom,Neurons,TEGLU1,5.600198038606452,123,nan,"Excitatory neurons, cerebral cortex",Telencephalon,1,"Hexb, Siglech",Myl4 Cpne4 Olfm3 Gm11549 Plcxd2 Neto2,[ 1.  1.  1.  1.  1.  1.],[7 1 1 1 1 1],[ 0.   0.5  1.   1.   1. ],402,"Glutamate (VGLUT1, VGLUT3)",24,0.0,"Cingulate/Retrosplenial area, layer 6",Cortex,0,0,3,14,0,12,1,35,161,176,0,0,Neurons,CNS neurons,Telencephalon projecting neurons,Telencephalon projecting excitatory neurons,Tpre,3,17,0,157,6,79,77,0,0,0,23,0,0,0,0,2,0,0,35,0,3,0,0,3375.542288557214
/Users/sten/build_20171205/L4_Brain_Granule.loom,Neurons,DGGRC2,0.9999996852163994,124,nan,"Granule neurons, dentate gyrus",Telencephalon,26,"Mpz,Prx",C1ql2 Nr3c2 Rasl10a Tubgcp2 Ahcyl2 Rab40b,[ 1.  1.  1.  1.  1.  1.],[6 1 1 1 1 1],[ 0.  1.  1.  1.  1.],3385,Glutamate (VGLUT1),1,0.0,Dentate gyrus,Dentate gyrus,7,0,1726,2,0,0,0,0,529,1121,0,0,Neurons,CNS neurons,Telencephalon projecting neurons,Dentate gyrus granule neurons,Dggn,0,2,16,0,0,0,0,0,1726,0,1641,0,0,0,0,0,0,0,0,0,0,0,0,2337.056129985229
/Users/sten/build_20171205/L4_Brain_Granule.loom,Neurons,DGGRC1,2.9874279800042562,125,nan,"Granule neuroblasts, dentate gyrus",Telencephalon,25,,Bhlhe22 Tmem114 Ntf3 Islr2 Gabra5 Prox1os,[ 1.  1.  1.  1.  1.  1.],[10  1  1  1  1  1],[ 0.   0.2  0.1  0.1  0.1],983,Glutamate (VGLUT1),2,0.0,Dentate gyrus,Dentate gyrus,19,0,578,0,0,0,0,0,52,334,0,0,Neurons,CNS neurons,Telencephalon projecting neurons,Dentate gyrus granule neurons,Dggn,0,0,26,0,0,0,0,0,578,0,379,0,0,0,0,0,0,0,0,0,0,0,0,2792.7568667344863
/Users/sten/build_20171205/L4_Brain_Neuroblasts.loom,Neurons,DGNBL1,0.8126095145638986,126,nan,"Granule neuroblasts, dentate gyrus",Telencephalon,35,"Mfge8,Gfap",Igfbpl1 Mfap4 Sox11 Mdk Emx1 Rcor2,[ 1.  1.  1.  1.  1.  1.],[5 1 1 1 1 1],[ 0.  1.  1.  1.  1.],159,,5,0.0,Dentate gyrus,Dentate gyrus,0,0,89,4,0,0,0,0,11,55,0,0,Neurons,CNS neurons,Immature neural,Non-glutamatergic neuroblasts,Ngnb,2,4,0,0,0,0,7,0,89,0,55,0,0,0,0,0,0,0,0,1,1,0,0,2220.616352201258
/Users/sten/build_20171205/L4_Brain_Neuroblasts.loom,Neurons,DGNBL2,2.0499463684059442,127,nan,"Granule neuroblasts, dentate gyrus",Telencephalon,34,"Mfge8,Gfap",Igfbpl1 Rerg Sox11 Tubb2b Syce2 Ttc28,[ 1.  1.  1.  1.  1.  1.],[7 1 1 1 1 1],[ 0.  1.  1.  1.  1.],1445,,6,0.0,Dentate gyrus,Dentate gyrus,20,0,792,0,0,0,0,0,22,611,0,0,Neurons,CNS neurons,Immature neural,Non-glutamatergic neuroblasts,Ngnb,6,0,5,0,0,0,3,0,791,0,627,0,0,0,0,12,0,0,0,0,1,0,0,2699.7460207612457
/Users/sten/build_20171205/L4_Brain_Neuroblasts.loom,Neurons,OBNBL3,1.0182450339570632,128,nan,"Neuroblasts, olfactory bulb",Telencephalon,37,"Tfap2c,Riiad1",Igfbpl1 Tiam2 Dlx2 Dlx1 Dlx6os1 Dcx,[ 1.  1.  1.  1.  1.  1.],[4 1 1 1 1 1],[ 0.  1.  1.  1.  1.],2240,GABA,3,0.0,Olfactory bulb,Olfactory bulb,1257,0,4,0,0,0,0,0,112,867,0,0,Neurons,CNS neurons,Immature neural,Non-glutamatergic neuroblasts,Ngnb,37,0,0,5,0,0,13,0,0,0,4,0,0,0,0,1941,0,0,0,148,92,0,0,1428.947767857143
/Users/sten/build_20171205/L4_Hypothalamus_Peptidergic.loom,Neurons,HYPEP3,6.003121382325795,129,should be split to Th/GABA and Glut,"Peptidergic neurons, hypothalamus",Diencephalon,87,"Eomes, Doc2g",Fezf1 Baiap3 Hap1 A730017C20Rik Myh7 Nrsn2,[ 1.  1.  1.  1.  1.  1.],[9 1 1 1 1 1],[ 0.   0.3  0.3  0.3  0.3],152,"Glutamate (VGLUT2), Nitric oxide",2,0.0,Ventromedial hypothalamic nucleus,Hypothalamus,105,25,0,0,0,0,0,0,13,9,0,0,Neurons,CNS neurons,"Cholinergic, monoaminergic and peptidergic neurons",Peptidergic neurons,Hpep,0,0,0,0,0,0,0,0,0,0,0,152,0,0,0,0,0,0,0,0,0,0,0,3865.6118421052633
/Users/sten/build_20171205/L4_Hypothalamus_Peptidergic.loom,Neurons,HYPEP2,7.239845846799955,130,nan,"Peptidergic neurons, hypothalamus",Diencephalon,89,,Ucn3 Baiap3 Pkib Tmie Fam46a Pnmal1,[ 1.  1.  1.  1.  1.  1.],[12  1  1  1  1  1],[ 0.   0.1  0.1  0.1  0.3],43,Nitric oxide,4,0.0,Paraventricular hypothalamic nucleus,Hypothalamus,30,9,0,0,0,0,0,0,2,2,0,0,Neurons,CNS neurons,"Cholinergic, monoaminergic and peptidergic neurons",Peptidergic neurons,Hpep,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,2806.232558139535
/Users/sten/build_20171205/L4_Hypothalamus_Peptidergic.loom,Neurons,HYPEP1,7.005392420910811,131,nan,"Peptidergic neurons, hypothalamus",Diencephalon,88,,Trh Ngb Peg10 Gabre Resp18 Nrsn2,[ 1.  1.  1.  1.  1.  1.],[13  1  1  1  1  1],[ 0.   0.9  1.   1.   1. ],191,Glutamate (VGLUT2),3,0.0,Lateral hypothalamic area,Hypothalamus,139,34,0,0,0,0,0,0,9,9,0,0,Neurons,CNS neurons,"Cholinergic, monoaminergic and peptidergic neurons",Peptidergic neurons,Hpep,0,0,0,0,0,0,0,0,0,0,0,191,0,0,0,0,0,0,0,0,0,0,0,3285.1204188481674
/Users/sten/build_20171205/L4_Brain_Neuroblasts.loom,Neurons,CBNBL2,1.2752812783166374,132,nan,"Neuroblasts, cerebellum",Rhombencephalon,177,"Unc3, Trh",Neurod1 Mia Pax6 Ppp1r14c Nrep Nfib,[ 1.  1.  1.  1.  1.  1.],[4 1 1 1 1 1],[ 0.  1.  1.  1.  1.],293,,4,0.0,Cerabellum,Cerebellum,285,0,3,0,0,0,0,0,2,3,0,0,Neurons,CNS neurons,Cerebellum neurons,Cerebellum neurons,Cbnn,0,0,287,0,0,0,2,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1062.7372013651877
/Users/sten/build_20171205/L4_Brain_Granule.loom,Neurons,CBGRC,2.999999999974533,133,Almost half are clearly Calb2-negative,"Granule neurons, cerebellum",Rhombencephalon,176,"Rln3,Calb1",Cbln3 Gabra6 Pax6 Grm4 Nrep Adcy1,[ 1.  1.  1.  1.  1.  1.],[4 1 1 1 1 1],[ 0.  1.  1.  1.  1.],4193,Glutamate (VGLUT1),0,0.0,Cerebellum,Cerebellum,2190,0,12,0,0,0,0,0,1970,21,0,0,Neurons,CNS neurons,Cerebellum neurons,Cerebellum neurons,Cbnn,0,0,4144,0,0,0,0,0,12,0,37,0,0,0,0,0,0,0,0,0,0,0,0,803.5857381349869
/Users/sten/build_20171205/L4_Telencephalon_Excitatory.loom,Neurons,CR,2.988478040968746,134,nan,"Cajal-Retzius cells, hippocampus",Telencephalon,134,"Rorb,Npl",Ndnf Nhlh2 Trp73 Ankrd35 Lhx5 Ramp1,[ 1.  1.  1.  1.  1.  1.],[6 1 1 1 1 1],[ 0.   0.4  1.   1.   1. ],222,Glutamate (VGLUT2),21,0.0,Dentate gyrus molecular layer,Dentate gyrus,17,0,91,8,0,0,0,0,31,75,0,0,Neurons,CNS neurons,Di- and mesencephalon neurons,Di- and mesencephalon excitatory neurons,Dime,18,8,0,2,0,0,0,0,91,0,91,0,0,0,0,11,0,0,0,0,1,0,0,1917.8783783783783
/Users/sten/build_20171205/L4_Brain_Neuroblasts.loom,Neurons,CBNBL1,7.350145560025634,135,nan,"Neuroblasts, cerebellum",Rhombencephalon,178,"Trh, Asb4",Sln Lmx1a Pkib Inadl Trpc3 Ank1,[ 1.   1.   1.   1.   1.   0.9],[7 1 1 1 1 1],[ 0.   0.5  1.   1.   1. ],163,Glutamate (VGLUT2),9,0.0,"Hindbrain (pons, medulla cerabellum)","Pons,Medullae,Cerebellum",76,0,45,0,0,0,0,0,40,0,2,0,Neurons,CNS neurons,Immature neural,Glutamatergic neuroblasts,Glnb,0,0,116,0,0,0,0,0,0,0,0,0,0,0,16,0,31,0,0,0,0,0,0,2018.006134969325
/Users/sten/build_20171205/L4_Brain_Neuroblasts.loom,Neurons,SEPNBL,2.918700170474393,136,nan,"Neuroblasts, septum",Telencephalon,179,"Gal,Npnt,Fezf1",Sln Sost Ctxn3 Adgrd1 Fzd7 Eps8,[ 1.  1.  1.  1.  1.  1.],[11  1  1  1  1  1],[ 0.   0.3  0.7  1.   1. ],117,Glutamate (VGLUT1),10,0.0,Triangular nucleus of septum,Pallidum,0,0,0,0,0,0,0,0,95,22,0,0,Neurons,CNS neurons,Immature neural,Glutamatergic neuroblasts,Glnb,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,22,3124.965811965812
/Users/sten/build_20171205/L4_Brain_Neuroblasts.loom,Neurons,OBNBL5,2.461437309232401,137,nan,"Inhibitory neurons, olfactory bulb",Telencephalon,44,,Nppa Dlx5 Calb2 Apold1 Nxph1 Nrsn1,[ 1.  1.  1.  1.  1.  1.],[8 1 1 1 1 1],[ 0.  1.  1.  1.  1.],871,GABA,8,0.0,"Main olfactory bulb, glomerular layer and Accessory olfactory bulb, granular layer",Olfactory bulb,595,0,0,0,0,0,0,0,77,199,0,0,Neurons,CNS neurons,Telencephalon interneurons,Olfactory inhibitory neurons,Obin,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,869,0,0,0,0,0,0,0,1330.51205510907
/Users/sten/build_20171205/L4_Brain_Neuroblasts.loom,Neurons,OBNBL4,3.725942228507343,138,nan,"Inhibitory neurons, olfactory bulb",Telencephalon,43,Klk6,Nppa Nccrp1 Htr1f Id2 Nxph1 Nol4,[ 1.  1.  1.  1.  1.  1.],[6 1 1 1 1 1],[ 0.   0.3  0.3  0.3  0.3],208,GABA,7,0.0,"Main olfactory bulb, glomerular layer",Olfactory bulb,138,0,0,0,0,0,0,0,7,63,0,0,Neurons,CNS neurons,Telencephalon interneurons,Olfactory inhibitory neurons,Obin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207,0,0,0,1,0,0,0,1196.2596153846155
/Users/sten/build_20171205/L4_Diencephalon_Excitatory.loom,Neurons,DECHO2,3.4606185153819644,139,nan,"Cholinergic neurons, habenula",Diencephalon,135,"Kcnd3,Prex2",Gm5741 Gng8 Lrrc55 Nwd2 Ccdc155 Syt9,[ 1.  1.  1.  1.  1.  1.],[28  1  1  1  1  1],[ 0.   0.1  1.   1.   1. ],207,"Acetylcholine,Glutamate (VGLUT1,VGLUT3)",9,0.0,Habenula,Thalamus,87,0,3,0,0,0,0,0,0,117,0,0,Neurons,CNS neurons,Di- and mesencephalon neurons,Di- and mesencephalon excitatory neurons,Dime,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207,3927.159420289855
/Users/sten/build_20171205/L4_Hypothalamus_Peptidergic.loom,Neurons,HYPEP5,7.186764226980828,140,nan,"Vasopressin-producing cells, hypothalamus",Diencephalon,94,"Lgi2,Hapln1",Avp H2-DMb2 Sim1 Angpt1 Pcsk1 Fkbp11,[ 1.  1.  1.  1.  1.  1.],[12  1  1  1  1  1],[ 0.   0.6  0.6  0.6  0.6],173,Glutamate (VGLUT2),7,0.0,Paraventricular hypothalamic nucleus magnocellular division and/or Diagonal band nucleus,Hypothalamus,127,20,0,0,0,0,0,1,24,1,0,0,Neurons,CNS neurons,"Cholinergic, monoaminergic and peptidergic neurons",Peptidergic neurons,Hpep,0,0,0,0,0,0,0,0,0,0,0,173,0,0,0,0,0,0,0,0,0,0,0,4569.994219653179
/Users/sten/build_20171205/L4_Hypothalamus_Peptidergic.loom,Neurons,DEINH7,2.373000849821463,141,nan,"Inhibitory neurons, hypothalamus",Diencephalon,93,"Ntn1,Thrsp",Avp Rgs16 Pkib Rasd1 Gadd45g B630019K06Rik,[ 1.  1.  1.  1.  1.  1.],[5 1 1 1 1 1],[ 0.   0.7  0.7  0.7  0.7],182,GABA,6,0.0,"Suprachiasmatic nucleus, Medial preoptic nucleus",Hypothalamus,107,38,0,0,0,0,0,0,32,5,0,0,Neurons,CNS neurons,"Cholinergic, monoaminergic and peptidergic neurons",Peptidergic neurons,Hpep,0,0,0,0,0,0,0,0,0,0,0,182,0,0,0,0,0,0,0,0,0,0,0,1553.0714285714287
/Users/sten/build_20171205/L4_Diencephalon_Excitatory.loom,Neurons,HYPEP4,4.10620308904785,142,nan,"Oxytocin-producing cells, hypothalamus",Diencephalon,95,"Pvalb,Crabp1",Oxt Fam183b Sim1 Nog Caprin2 Fkbp11,[ 1.   1.   1.   1.   1.   0.9],[10  1  1  1  1  1],[ 0.   0.7  0.7  0.7  0.8],98,Nitric oxide,1,0.0,Dorsomedial nucleus of the hypothalamus. magnocellular neurosecretory cells.,Hypothalamus,67,8,1,0,0,0,0,0,16,6,0,0,Neurons,CNS neurons,"Cholinergic, monoaminergic and peptidergic neurons",Peptidergic neurons,Hpep,0,0,0,0,0,0,0,0,0,0,0,97,0,0,0,0,0,0,0,0,0,0,1,5320.040816326531
/Users/sten/build_20171205/L4_Hindbrain_Excitatory.loom,Neurons,HBGLU8,8.158857123642699,143,merge with 10,"Excitatory neurons, hindbrain",Rhombencephalon,167,"Gal,Adam33",Spp1 Cyp2s1 Nefh Gm26673 Cpne9 Cdh23,[ 1.  1.  1.  1.  1.  1.],[18  1  1  1  1  1],[ 0.  0.  0.  0.  0.],11,"Glutamate (VGLUT1,VGLUT2), Nitric oxide",11,0.0,Tegmental reticular nucleus,Pons,0,0,10,0,0,0,0,0,0,0,1,0,Neurons,CNS neurons,Hindbrain neurons,Hindbrain neurons,Hind,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,9,0,0,0,0,0,0,13087.90909090909
/Users/sten/build_20171205/L4_Hindbrain_Excitatory.loom,Neurons,HBGLU6,3.1225539219427905,144,nan,"Excitatory neurons, hindbrain",Rhombencephalon,165,"Lypd1,Krt17,Calca",Irx2 Hoxc5 Esrrg Rnf152 Sgcg Efr3a,[ 1.  1.  1.  1.  1.  1.],[25  1  1  1  1  1],[ 0.   0.5  0.5  0.8  0.8],252,"Glutamate (VGLUT1,VGLUT2), Nitric oxide",9,0.0,Pontine gray,Pons,0,0,248,0,1,0,0,0,0,0,3,0,Neurons,CNS neurons,Hindbrain neurons,Hindbrain neurons,Hind,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,171,0,0,0,0,0,0,7893.222222222223
/Users/sten/build_20171205/L4_Hindbrain_Excitatory.loom,Neurons,HBGLU7,6.107666566972734,145,nan,"Excitatory neurons, hindbrain",Rhombencephalon,166,"Gal,Rspo3",Irx2 Mreg Esrrg Rnf152 Ucma Efr3a,[ 1.  1.  1.  1.  1.  1.],[19  1  1  1  1  1],[ 0.   0.5  0.5  0.5  0.5],275,"Glutamate (VGLUT1,VGLUT2), Nitric oxide",10,0.0,Tegmental reticular nucleus,Pons,0,0,275,0,0,0,0,0,0,0,0,0,Neurons,CNS neurons,Hindbrain neurons,Hindbrain neurons,Hind,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,234,0,0,0,0,0,0,6936.869090909091
/Users/sten/build_20171205/L4_Hindbrain_Excitatory.loom,Neurons,HBGLU5,7.5006074176585695,146,nan,"Excitatory neurons, hindbrain",Rhombencephalon,164,"Tac1,Frzb,Chrm3",Irx2 Ly6d Fcmr Fat2 Irx1 Acaa1b,[ 1.  1.  1.  1.  1.  1.],[21  1  1  1  1  1],[ 0.   0.3  0.3  0.3  0.3],130,"Glutamate (VGLUT1), Nitric oxide",8,0.0,"Pontine reticular nucleus, caudal part",Pons,0,0,58,0,0,0,0,0,0,0,72,0,Neurons,CNS neurons,Hindbrain neurons,Hindbrain neurons,Hind,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,124,0,0,0,0,0,0,7918.9
/Users/sten/build_20171205/L4_Hindbrain_Excitatory.loom,Neurons,HBGLU4,8.48058679494652,147,nan,"Excitatory neurons, hindbrain",Rhombencephalon,163,"Pvalb,P2yr1,Cplx1 (Crabp1 negative)",Gpx2 Olfm2 Klhl1 Hoxb3 Kctd9 Ipo8,[ 1.  1.  1.  1.  1.  1.],[15  1  1  1  1  1],[ 0.   0.3  0.3  0.4  0.4],7,"Glutamate (VGLUT2), Nitric oxide",2,0.0,Medial vestibular nucleus and Nucleus prepositus,Medulla,0,0,7,0,0,0,0,0,0,0,0,0,Neurons,CNS neurons,Hindbrain neurons,Hindbrain neurons,Hind,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,7780.714285714285
/Users/sten/build_20171205/L4_Brain_CholinergicMonoaminergic.loom,Neurons,HBCHO2,6.064916642739631,148,"Low Chat,Slc5a7","Cholinergic neurons, hindbrain",Rhombencephalon,162,"Adamts5,Nr2f1,Lix1",Gpx2 Defa24 AF529169 Hoxb3 Fam131c Zdbf2,[ 1.  1.  1.  1.  1.  1.],[27  1  1  1  1  1],[ 0.   0.   0.   0.1  0.3],22,"Acetylcholine, Glutamate (VGLUT2), Nitric oxide",7,0.0,"Medial pontine nuclei, reticulotegmental nuclei",Pons,0,0,22,0,0,0,0,0,0,0,0,0,Neurons,CNS neurons,Hindbrain neurons,Hindbrain neurons,Hind,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,20,0,0,0,0,0,0,9240.09090909091
/Users/sten/build_20171205/L4_Hindbrain_Excitatory.loom,Neurons,HBCHO1,8.64075613093478,149,nan,"Cholinergic neurons, hindbrain",Rhombencephalon,161,"Npy,Ecel1,Gpr101",St8sia6 Adgrg2 Mdga1 Lama1 Spint1 Vwa2,[ 1.  1.  1.  1.  1.  1.],[25  1  1  1  1  1],[ 0.   0.1  0.6  0.6  0.6],10,"Acetylcholine,Glutamate (VGLUT2)",1,0.0,Medulla (several nuclei),Medulla,0,0,10,0,0,0,0,0,0,0,0,0,Neurons,CNS neurons,Hindbrain neurons,Hindbrain neurons,Hind,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,7737.2
/Users/sten/build_20171205/L4_Brain_CholinergicMonoaminergic.loom,Neurons,HBCHO3,4.132124774084315,150,nan,Afferent nuclei of cranial nerves VI-XII,Rhombencephalon,70,"Sst,Pdyn,Shox2",Slc5a7 Tbx20 Adcyap1 AW551984 Tmem26 Scn9a,[ 1.  1.  1.  1.  1.  1.],[30  2  1  1  1  1],[ 0.   0.   0.1  0.1  0.1],72,"Acetylcholine, Nitric oxide",5,0.0,Afferent nuclei of cranial nerves VI-XII,Medulla,0,0,71,0,1,0,0,0,0,0,0,0,Neurons,CNS neurons,"Cholinergic, monoaminergic and peptidergic neurons",Cholinergic and monoaminergic neurons,Chmn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,14,0,0,0,0,0,0,13440.555555555555
